207971,7444,2.0,1307891456
207971,7451,2.0,1308357616
207971,7458,4.0,1308357345
207971,7541,1.0,1307891530
207971,8360,4.0,1308025529
207971,8361,3.0,1307977784
207971,8368,4.0,1308069970
207971,8371,1.0,1307977629
207971,8464,4.0,1308577803
207971,8528,5.0,1307894132
207971,8529,4.5,1309702772
207971,8636,4.0,1308003202
207971,8640,1.5,1307893830
207971,8641,5.0,1307893434
207971,8644,5.0,1308356824
207971,8665,4.0,1307983465
207971,8862,4.0,1308540255
207971,8874,3.0,1308501881
207971,8961,3.0,1308091842
207971,8972,5.0,1307977446
207971,8977,3.5,1307892825
207971,8984,4.0,1308501629
207971,27373,4.0,1307892197
207971,30749,5.0,1308500646
207971,30822,5.0,1308069411
207971,30825,3.5,1307893637
207971,31685,4.0,1308502045
207971,32031,4.0,1308577944
207971,32587,3.0,1307982888
207971,32596,5.0,1307977475
207971,33615,4.0,1308577983
207971,33646,3.5,1307893465
207971,33660,5.0,1308441790
207971,33679,4.0,1307977264
207971,33836,3.0,1309702713
207971,34048,4.0,1308357129
207971,34150,4.5,1308357897
207971,34162,5.0,1307894111
207971,35836,4.5,1307891942
207971,36519,3.0,1307893379
207971,37853,4.0,1307893701
207971,40581,5.0,1308586216
